id,name,position,team,assists,games,games_started,goals,time_on_ice,blocked,penaltymin,plusMinus,wins,losses,gaa,shots_against,goals_against,shutouts,yearid
8474612,Travis Hamonic,Defenseman,New York Islanders,7,48,0,3,22:48,109,28,-8,0,0,0,0,0,0,2012-2013
8474666,David Ullstrom,Forward,New York Islanders,3,20,0,2,9:29,1,6,-2,0,0,0,0,0,0,2012-2013
8474709,Matt Martin,Forward,New York Islanders,7,48,0,4,11:54,22,63,-2,0,0,0,0,0,0,2012-2013
8475166,John Tavares,Forward,New York Islanders,19,48,0,28,20:46,22,18,-2,0,0,0,0,0,0,2012-2013
8475231,Casey Cizikas,Forward,New York Islanders,9,45,0,6,10:47,21,14,0,0,0,0,0,0,0,2012-2013
8475314,Anders Lee,Forward,New York Islanders,1,2,0,1,8:12,2,0,-3,0,0,0,0,0,0,2012-2013
8460705,Evgeni Nabokov,Goalie,New York Islanders,0,41,41,0,60:22:00,0,0,0,23,11,2.496566,1139,103,3,2012-2013
8468481,Rick DiPietro,Goalie,New York Islanders,0,3,3,0,58:32:00,0,0,0,0,3,4.100228,83,12,0,2012-2013
8474690,Kevin Poulin,Goalie,New York Islanders,0,5,4,0,51:31:00,0,0,0,1,3,3.027754,122,13,0,2012-2013
8458938,Roman Hamrlik,Defenseman,New York Rangers,1,16,0,0,11:28,14,8,-4,0,0,0,0,0,0,2012-2013
8465025,Arron Asham,Forward,New York Rangers,0,27,0,2,6:37,4,50,2,0,0,0,0,0,0,2012-2013
8467336,Mike Rupp,Forward,New York Rangers,3,40,0,1,8:21,9,79,-2,0,0,0,0,0,0,2012-2013
8467389,Brad Richards,Forward,New York Rangers,23,46,0,11,18:48,43,14,8,0,0,0,0,0,0,2012-2013
8467831,Jeff Halpern,Forward,New York Rangers,2,46,0,1,10:11,22,10,-8,0,0,0,0,0,0,2012-2013
8467881,Taylor Pyatt,Forward,New York Rangers,5,48,0,6,13:06,28,6,5,0,0,0,0,0,0,2012-2013
8468483,Marian Gaborik,Forward,New York Rangers,15,47,0,12,18:31,18,14,-3,0,0,0,0,0,0,2012-2013
8469622,Ryane Clowe,Forward,New York Rangers,16,40,0,3,16:37,19,93,1,0,0,0,0,0,0,2012-2013
8469755,Brandon Segal,Forward,New York Rangers,0,1,0,0,5:21,1,2,0,0,0,0,0,0,0,2012-2013
8470041,Rick Nash,Forward,New York Rangers,21,44,0,21,19:58,25,26,16,0,0,0,0,0,0,2012-2013
8470192,Steve Eminger,Defenseman,New York Rangers,3,35,0,0,13:02,41,8,9,0,0,0,0,0,0,2012-2013
8470232,Kris Newbury,Forward,New York Rangers,1,6,0,0,7:53,0,9,1,0,0,0,0,0,0,2012-2013
8470619,Brian Boyle,Forward,New York Rangers,3,38,0,2,14:12,30,29,-13,0,0,0,0,0,0,2012-2013
8471339,Ryan Callahan,Forward,New York Rangers,15,45,0,16,21:30,66,12,9,0,0,0,0,0,0,2012-2013
8471686,Marc Staal,Defenseman,New York Rangers,9,21,0,2,24:27:00,36,14,4,0,0,0,0,0,0,2012-2013
8471873,Anton Stralman,Defenseman,New York Rangers,3,48,0,4,18:02,42,16,14,0,0,0,0,0,0,2012-2013
8471958,Dan Girardi,Defenseman,New York Rangers,12,46,0,2,25:24:00,125,16,-1,0,0,0,0,0,0,2012-2013
8473544,Derick Brassard,Forward,New York Rangers,17,47,0,12,16:33,8,16,1,0,0,0,0,0,0,2012-2013
8473600,Benn Ferriero,Forward,New York Rangers,1,4,0,0,9:36,2,0,0,0,0,0,0,0,0,2012-2013
8473932,Darroll Powe,Forward,New York Rangers,0,42,0,0,8:59,22,27,-1,0,0,0,0,0,0,2012-2013
8474151,Ryan McDonagh,Defenseman,New York Rangers,15,47,0,4,24:21:00,78,22,13,0,0,0,0,0,0,2012-2013
8474176,Carl Hagelin,Forward,New York Rangers,14,48,0,10,17:18,28,18,10,0,0,0,0,0,0,2012-2013
8474230,Micheal Haley,Forward,New York Rangers,0,9,0,0,6:37,5,12,-1,0,0,0,0,0,0,2012-2013
8474584,Michael Del Zotto,Defenseman,New York Rangers,18,46,0,3,23:10,64,18,6,0,0,0,0,0,0,2012-2013
8474613,Derek Stepan,Forward,New York Rangers,26,48,0,18,20:55,28,12,25,0,0,0,0,0,0,2012-2013
8474772,Stu Bickel,Defenseman,New York Rangers,0,16,0,0,5:31,6,49,-2,0,0,0,0,0,0,2012-2013
8474850,Brandon Mashinter,Forward,New York Rangers,0,4,0,0,5:55,1,0,-2,0,0,0,0,0,0,2012-2013
8475118,Matt Gilroy,Defenseman,New York Rangers,0,15,0,0,9:33,6,6,-3,0,0,0,0,0,0,2012-2013
8475184,Chris Kreider,Forward,New York Rangers,1,23,0,2,10:06,6,6,-1,0,0,0,0,0,0,2012-2013
8475186,John Moore,Defenseman,New York Rangers,6,30,0,1,13:19,32,7,4,0,0,0,0,0,0,2012-2013
8475692,Mats Zuccarello,Forward,New York Rangers,5,15,0,3,16:25,15,8,10,0,0,0,0,0,0,2012-2013
8475749,Christian Thomas,Forward,New York Rangers,0,1,0,0,12:46,0,0,0,0,0,0,0,0,0,2012-2013
8476468,J.T. Miller,Forward,New York Rangers,2,26,0,2,13:31,12,8,-7,0,0,0,0,0,0,2012-2013
8473432,Derek Dorsett,Forward,New York Rangers,6,24,0,3,15:59,10,53,-11,0,0,0,0,0,0,2012-2013
8462047,Martin Biron,Goalie,New York Rangers,0,6,5,0,55:57:00,0,0,0,2,2,2.323503,156,13,0,2012-2013
8468685,Henrik Lundqvist,Goalie,New York Rangers,0,43,43,0,59:53:00,0,0,0,24,16,2.050193,1190,88,2,2012-2013
8458590,Mike Knuble,Forward,Philadelphia Flyers,4,28,0,4,12:55,11,20,-4,0,0,0,0,0,0,2012-2013
8459670,Kimmo Timonen,Defenseman,Philadelphia Flyers,24,45,0,5,21:45,79,36,3,0,0,0,0,0,0,2012-2013
8462535,Jody Shelley,Forward,Philadelphia Flyers,0,1,0,0,7:58,0,0,0,0,0,0,0,0,0,2012-2013
8464975,Daniel Briere,Forward,Philadelphia Flyers,10,34,0,6,16:03,6,10,-13,0,0,0,0,0,0,2012-2013
8467346,Simon Gagne,Forward,Philadelphia Flyers,11,38,0,5,14:08,15,8,-1,0,0,0,0,0,0,2012-2013
8467478,Kent Huskins,Defenseman,Philadelphia Flyers,1,19,0,0,15:39,37,4,-3,0,0,0,0,0,0,2012-2013
8467925,Adam Hall,Forward,Philadelphia Flyers,4,37,0,0,10:31,26,23,0,0,0,0,0,0,0,2012-2013
8468172,Ruslan Fedotenko,Forward,Philadelphia Flyers,9,47,0,4,12:34,34,12,8,0,0,0,0,0,0,2012-2013
8468486,Scott Hartnell,Forward,Philadelphia Flyers,3,32,0,8,15:52,21,70,-5,0,0,0,0,0,0,2012-2013
8468520,Kurtis Foster,Defenseman,Philadelphia Flyers,4,23,0,1,13:05,16,35,0,0,0,0,0,0,0,2012-2013
8468534,Andreas Lilja,Defenseman,Philadelphia Flyers,0,4,0,0,16:46,7,0,-1,0,0,0,0,0,0,2012-2013
8470171,Max Talbot,Forward,Philadelphia Flyers,5,35,0,5,15:25,27,23,2,0,0,0,0,0,0,2012-2013
8470601,Braydon Coburn,Defenseman,Philadelphia Flyers,4,33,0,1,22:36,61,41,-10,0,0,0,0,0,0,2012-2013
8470774,Bruno Gervais,Defenseman,Philadelphia Flyers,5,37,0,1,17:07,41,10,-17,0,0,0,0,0,0,2012-2013
8470816,Jay Rosehill,Forward,Philadelphia Flyers,0,11,0,1,6:47,5,64,-4,0,0,0,0,0,0,2012-2013
8471236,Andrej Meszaros,Defenseman,Philadelphia Flyers,2,11,0,0,18:27,24,2,-9,0,0,0,0,0,0,2012-2013
8471269,Nicklas Grossmann,Defenseman,Philadelphia Flyers,3,30,0,1,18:19,82,21,-1,0,0,0,0,0,0,2012-2013
8473512,Claude Giroux,Forward,Philadelphia Flyers,35,48,0,13,21:10,29,22,-7,0,0,0,0,0,0,2012-2013
8473542,Tom Sestito,Forward,Philadelphia Flyers,0,30,0,3,6:25,2,65,-2,0,0,0,0,0,0,2012-2013
8474161,Jakub Voracek,Forward,Philadelphia Flyers,24,48,0,22,17:14,12,35,-7,0,0,0,0,0,0,2012-2013
8474190,Wayne Simmonds,Forward,Philadelphia Flyers,17,45,0,15,15:38,16,84,-7,0,0,0,0,0,0,2012-2013
8474568,Luke Schenn,Defenseman,Philadelphia Flyers,8,47,0,3,21:51,102,34,3,0,0,0,0,0,0,2012-2013
8474736,Zac Rinaldo,Forward,Philadelphia Flyers,2,32,0,3,8:22,12,85,-7,0,0,0,0,0,0,2012-2013
8474892,Eric Wellwood,Forward,Philadelphia Flyers,0,4,0,0,9:25,1,0,0,0,0,0,0,0,0,2012-2013
8475170,Brayden Schenn,Forward,Philadelphia Flyers,18,47,0,8,15:31,22,24,-8,0,0,0,0,0,0,2012-2013
8475342,Oliver Lauridsen,Defenseman,Philadelphia Flyers,1,15,0,2,15:08,24,34,0,0,0,0,0,0,0,2012-2013
8475395,Matthew Konan,Defenseman,Philadelphia Flyers,0,2,0,0,15:55,2,0,0,0,0,0,0,0,0,2012-2013
8475430,Brandon Manning,Defenseman,Philadelphia Flyers,2,6,0,0,14:48,4,0,4,0,0,0,0,0,0,2012-2013
8475640,Erik Gustafsson,Defenseman,Philadelphia Flyers,5,27,0,3,20:08,39,2,-1,0,0,0,0,0,0,2012-2013
8475775,Tye McGinn,Forward,Philadelphia Flyers,2,18,0,3,12:43,1,19,0,0,0,0,0,0,0,2012-2013
8475917,Jason Akeson,Forward,Philadelphia Flyers,0,1,0,1,12:23,0,0,2,0,0,0,0,0,0,2012-2013
8476158,Harry Zolnierczyk,Forward,Philadelphia Flyers,1,7,0,0,7:22,3,36,0,0,0,0,0,0,0,2012-2013
8476177,Matt Read,Forward,Philadelphia Flyers,13,42,0,11,18:01,32,2,1,0,0,0,0,0,0,2012-2013
8476461,Sean Couturier,Forward,Philadelphia Flyers,11,46,0,4,15:53,27,10,-8,0,0,0,0,0,0,2012-2013
8476872,Scott Laughton,Forward,Philadelphia Flyers,0,5,0,0,11:31,1,0,0,0,0,0,0,0,0,2012-2013
8462052,Brian Boucher,Goalie,Philadelphia Flyers,0,4,1,0,36:00:00,0,0,0,0,2,2.499711,55,6,0,2012-2013
8468038,Michael Leighton,Goalie,Philadelphia Flyers,0,1,1,0,59:08:00,0,0,0,0,1,5.073281,26,5,0,2012-2013
8468524,Ilya Bryzgalov,Goalie,Philadelphia Flyers,0,40,40,0,57:26:00,0,0,0,19,17,2.794038,1066,107,1,2012-2013
8473461,Steve Mason,Goalie,Philadelphia Flyers,0,20,17,0,54:30:00,0,0,0,7,8,2.5868,561,47,0,2012-2013
8462042,Jarome Iginla,Forward,Pittsburgh Penguins,19,44,0,14,18:48,13,31,-5,0,0,0,0,0,0,2012-2013
8465166,Craig Adams,Forward,Pittsburgh Penguins,6,48,0,3,11:09,37,28,-1,0,0,0,0,0,0,2012-2013
8465951,Matt Cooke,Forward,Pittsburgh Penguins,13,48,0,8,14:42,41,36,-2,0,0,0,0,0,0,2012-2013
8466160,Brenden Morrow,Forward,Pittsburgh Penguins,13,44,0,12,14:51,20,37,-3,0,0,0,0,0,0,2012-2013
8466393,Pascal Dupuis,Forward,Pittsburgh Penguins,18,48,0,20,17:30,36,26,31,0,0,0,0,0,0,2012-2013
8467580,Mark Eaton,Defenseman,Pittsburgh Penguins,0,23,0,0,17:58,33,4,9,0,0,0,0,0,0,2012-2013
8468114,Douglas Murray,Defenseman,Pittsburgh Penguins,5,43,0,1,17:35,98,35,-9,0,0,0,0,0,0,2012-2013
8468498,Brooks Orpik,Defenseman,Pittsburgh Penguins,8,46,0,0,22:17,114,32,17,0,0,0,0,0,0,2012-2013
8468542,Paul Martin,Defenseman,Pittsburgh Penguins,17,34,0,6,25:19:00,50,16,14,0,0,0,0,0,0,2012-2013
8468674,Deryk Engelland,Defenseman,Pittsburgh Penguins,6,42,0,0,13:55,57,54,5,0,0,0,0,0,0,2012-2013
8469638,Jussi Jokinen,Forward,Pittsburgh Penguins,9,43,0,13,15:25,22,24,-5,0,0,0,0,0,0,2012-2013
8470543,Chris Kunitz,Forward,Pittsburgh Penguins,30,48,0,22,18:01,13,39,30,0,0,0,0,0,0,2012-2013
8470798,Dylan Reese,Defenseman,Pittsburgh Penguins,0,3,0,0,15:15,4,0,0,0,0,0,0,0,0,2012-2013
8470854,Tanner Glass,Forward,Pittsburgh Penguins,1,48,0,1,10:04,21,62,-11,0,0,0,0,0,0,2012-2013
8470896,Steve MacIntyre,Forward,Pittsburgh Penguins,0,1,0,0,4:31,0,12,0,0,0,0,0,0,0,2012-2013
8471215,Evgeni Malkin,Forward,Pittsburgh Penguins,24,31,0,9,19:42,11,36,5,0,0,0,0,0,0,2012-2013
8471311,Tyler Kennedy,Forward,Pittsburgh Penguins,5,46,0,6,12:27,9,19,-6,0,0,0,0,0,0,2012-2013
8471675,Sidney Crosby,Forward,Pittsburgh Penguins,41,36,0,15,21:06,18,16,26,0,0,0,0,0,0,2012-2013
8471702,Matt Niskanen,Defenseman,Pittsburgh Penguins,10,40,0,4,20:21,47,12,4,0,0,0,0,0,0,2012-2013
8471707,James Neal,Forward,Pittsburgh Penguins,15,40,0,21,17:28,17,26,5,0,0,0,0,0,0,2012-2013
8471724,Kris Letang,Defenseman,Pittsburgh Penguins,33,35,0,5,25:38:00,59,8,16,0,0,0,0,0,0,2012-2013
8471856,Joe Vitale,Forward,Pittsburgh Penguins,3,33,0,2,9:31,19,17,-7,0,0,0,0,0,0,2012-2013
8473933,Ben Lovejoy,Defenseman,Pittsburgh Penguins,10,35,0,0,17:49,42,29,4,0,0,0,0,0,0,2012-2013
8473942,Trevor Smith,Forward,Pittsburgh Penguins,0,1,0,0,10:24,1,0,0,0,0,0,0,0,0,2012-2013
8474025,Eric Tangradi,Forward,Pittsburgh Penguins,3,41,0,1,10:05,22,22,-2,0,0,0,0,0,0,2012-2013
8474091,Brandon Sutter,Forward,Pittsburgh Penguins,8,48,0,11,16:24,32,4,3,0,0,0,0,0,0,2012-2013
8474138,Dustin Jeffrey,Forward,Pittsburgh Penguins,3,24,0,3,11:30,5,2,1,0,0,0,0,0,0,2012-2013
8474145,Robert Bortuzzo,Defenseman,Pittsburgh Penguins,2,15,0,2,13:17,14,27,3,0,0,0,0,0,0,2012-2013
8474576,Zach Boychuk,Forward,Pittsburgh Penguins,1,13,0,1,12:18,2,6,-1,0,0,0,0,0,0,2012-2013
8475155,Simon Despres,Defenseman,Pittsburgh Penguins,5,33,0,2,15:06,31,20,9,0,0,0,0,0,0,2012-2013
8475761,Beau Bennett,Forward,Pittsburgh Penguins,11,26,0,3,12:18,9,6,7,0,0,0,0,0,0,2012-2013
8460712,Tomas Vokoun,Goalie,Pittsburgh Penguins,0,20,17,0,51:25:00,0,0,0,13,4,2.450091,519,42,3,2012-2013
8470594,Marc-Andre Fleury,Goalie,Pittsburgh Penguins,0,33,31,0,56:17:00,0,0,0,23,8,2.389988,881,74,1,2012-2013
8448208,Jaromir Jagr,Forward,Boston Bruins,19,45,0,16,18:19,10,22,-2,0,0,0,0,0,0,2012-2013
8459454,Jay Pandolfo,Forward,Boston Bruins,0,18,0,0,9:04,8,2,-2,0,0,0,0,0,0,2012-2013
8462033,Wade Redden,Defenseman,Boston Bruins,4,29,0,3,15:04,30,11,-2,0,0,0,0,0,0,2012-2013
8465009,Zdeno Chara,Defenseman,Boston Bruins,12,48,0,7,24:56:00,64,70,14,0,0,0,0,0,0,2012-2013
8465978,Shawn Thornton,Forward,Boston Bruins,4,45,0,3,8:06,13,60,1,0,0,0,0,0,0,2012-2013
8466333,Andrew Ference,Defenseman,Boston Bruins,9,48,0,4,19:29,60,35,9,0,0,0,0,0,0,2012-2013
8467967,Chris Kelly,Forward,Boston Bruins,6,34,0,3,14:58,20,16,-8,0,0,0,0,0,0,2012-2013
8469534,Aaron Johnson,Defenseman,Boston Bruins,0,10,0,0,14:52,5,10,0,0,0,0,0,0,0,2012-2013
8469619,Dennis Seidenberg,Defenseman,Boston Bruins,13,46,0,4,23:47,115,10,18,0,0,0,0,0,0,2012-2013
8470169,Gregory Campbell,Forward,Boston Bruins,9,48,0,4,13:42,28,41,2,0,0,0,0,0,0,2012-2013
8470187,Johnny Boychuk,Defenseman,Boston Bruins,5,44,0,1,20:24,87,12,5,0,0,0,0,0,0,2012-2013
8470230,Daniel Paille,Forward,Boston Bruins,7,46,0,10,12:40,15,8,3,0,0,0,0,0,0,2012-2013
8470596,Nathan Horton,Forward,Boston Bruins,9,43,0,13,16:51,10,22,1,0,0,0,0,0,0,2012-2013
8470638,Patrice Bergeron,Forward,Boston Bruins,22,42,0,10,19:17,25,18,24,0,0,0,0,0,0,2012-2013
8470704,Jamie Tardif,Forward,Boston Bruins,0,2,0,0,4:55,2,0,0,0,0,0,0,0,0,2012-2013
8471246,Chris Bourque,Forward,Boston Bruins,3,18,0,1,12:04,7,6,-6,0,0,0,0,0,0,2012-2013
8471262,Carl Soderberg,Forward,Boston Bruins,2,6,0,0,14:43,3,6,-2,0,0,0,0,0,0,2012-2013
8471276,David Krejci,Forward,Boston Bruins,23,47,0,10,18:30,27,20,1,0,0,0,0,0,0,2012-2013
8471514,Rich Peverley,Forward,Boston Bruins,12,47,0,6,15:15,21,16,-9,0,0,0,0,0,0,2012-2013
8471717,Adam McQuaid,Defenseman,Boston Bruins,3,32,0,1,14:17,43,60,0,0,0,0,0,0,0,2012-2013
8473419,Brad Marchand,Forward,Boston Bruins,18,45,0,18,16:57,20,27,23,0,0,0,0,0,0,2012-2013
8473473,Milan Lucic,Forward,Boston Bruins,20,46,0,7,16:54,16,75,8,0,0,0,0,0,0,2012-2013
8473484,Kaspars Daugavins,Forward,Boston Bruins,3,25,0,1,11:00,10,9,-8,0,0,0,0,0,0,2012-2013
8474749,Matt Bartkowski,Defenseman,Boston Bruins,2,11,0,0,13:29,3,6,0,0,0,0,0,0,0,2012-2013
8475150,Jordan Caron,Forward,Boston Bruins,2,17,0,1,9:24,4,4,1,0,0,0,0,0,0,2012-2013
8475283,Lane MacDermid,Forward,Boston Bruins,0,9,0,2,4:35,0,19,1,0,0,0,0,0,0,2012-2013
8475727,Ryan Spooner,Forward,Boston Bruins,0,4,0,0,9:07,2,0,0,0,0,0,0,0,0,2012-2013
8475794,Tyler Seguin,Forward,Boston Bruins,16,48,0,16,17:00,6,16,23,0,0,0,0,0,0,2012-2013
8476462,Dougie Hamilton,Defenseman,Boston Bruins,11,42,0,5,17:07,33,14,4,0,0,0,0,0,0,2012-2013
8476792,Torey Krug,Defenseman,Boston Bruins,1,1,0,0,15:47,1,0,-1,0,0,0,0,0,0,2012-2013
8471418,Anton Khudobin,Goalie,Boston Bruins,0,14,14,0,57:21:00,0,0,0,9,4,2.316314,388,31,1,2012-2013
8471695,Tuukka Rask,Goalie,Boston Bruins,0,36,34,0,58:26:00,0,0,0,19,10,1.996055,980,70,5,2012-2013
8462077,Jochen Hecht,Forward,Buffalo Sabres,9,47,0,5,13:41,27,18,6,0,0,0,0,0,0,2012-2013
8467344,Robyn Regehr,Defenseman,Buffalo Sabres,4,41,0,0,19:25,69,23,-4,0,0,0,0,0,0,2012-2013
8467917,Jordan Leopold,Defenseman,Buffalo Sabres,8,39,0,2,20:04,57,14,-8,0,0,0,0,0,0,2012-2013
8468505,Steve Ott,Forward,Buffalo Sabres,15,48,0,9,18:33,21,93,3,0,0,0,0,0,0,2012-2013
8469506,Jason Pominville,Forward,Buffalo Sabres,20,47,0,14,20:10,35,8,1,0,0,0,0,0,0,2012-2013
8469555,Christian Ehrhoff,Defenseman,Buffalo Sabres,17,47,0,5,25:11:00,81,34,6,0,0,0,0,0,0,2012-2013
8469591,Cody McCormick,Forward,Buffalo Sabres,0,8,0,0,6:27,5,10,-2,0,0,0,0,0,0,2012-2013
8470018,Matt Ellis,Forward,Buffalo Sabres,0,6,0,0,6:11,3,0,0,0,0,0,0,0,0,2012-2013
8470598,Thomas Vanek,Forward,Buffalo Sabres,21,38,0,20,18:24,4,20,-1,0,0,0,0,0,0,2012-2013
8470685,Alexander Sulzer,Defenseman,Buffalo Sabres,1,17,0,3,16:31,19,10,3,0,0,0,0,0,0,2012-2013
8471226,Drew Stafford,Forward,Buffalo Sabres,12,46,0,6,17:01,9,21,-16,0,0,0,0,0,0,2012-2013
8471284,Andrej Sekera,Defenseman,Buffalo Sabres,10,37,0,2,21:12,73,4,-2,0,0,0,0,0,0,2012-2013
8471331,Kevin Porter,Forward,Buffalo Sabres,5,31,0,4,15:13,18,10,-1,0,0,0,0,0,0,2012-2013
