id,name,position,team,assists,games,games_started,goals,time_on_ice,blocked,penaltymin,plusMinus,wins,losses,gaa,shots_against,goals_against,shutouts,yearid
8469684,Milan Jurcina,Defenseman,New York Islanders,8,65,0,3,18:46,116,30,-34,0,0,0,0,0,0,2011-2012
8469707,PA Parenteau,Forward,New York Islanders,49,80,0,18,18:39,23,89,-8,0,0,0,0,0,0,2011-2012
8470144,Frans Nielsen,Forward,New York Islanders,30,82,0,17,17:27,66,6,-3,0,0,0,0,0,0,2011-2012
8470798,Dylan Reese,Defenseman,New York Islanders,6,28,0,1,17:05,25,11,0,0,0,0,0,0,0,2011-2012
8470852,Matt Moulson,Forward,New York Islanders,33,82,0,36,19:18,40,6,1,0,0,0,0,0,0,2011-2012
8471260,Blake Comeau,Forward,New York Islanders,10,74,0,5,15:27,22,30,-11,0,0,0,0,0,0,2011-2012
8473449,Kyle Okposo,Forward,New York Islanders,21,79,0,24,17:04,33,46,-15,0,0,0,0,0,0,2011-2012
8473456,Rhett Rakhshani,Forward,New York Islanders,0,5,0,0,12:08,1,2,0,0,0,0,0,0,0,2011-2012
8473501,Ty Wishart,Defenseman,New York Islanders,0,1,0,0,17:16,0,0,0,0,0,0,0,0,0,2011-2012
8473546,Michael Grabner,Forward,New York Islanders,12,78,0,20,15:32,30,12,-18,0,0,0,0,0,0,2011-2012
8473584,Andrew MacDonald,Defenseman,New York Islanders,14,75,0,5,23:22,185,26,-5,0,0,0,0,0,0,2011-2012
8473734,Tim Wallace,Forward,New York Islanders,6,49,0,3,8:35,11,16,-3,0,0,0,0,0,0,2011-2012
8474230,Micheal Haley,Forward,New York Islanders,0,14,0,0,7:56,2,57,-1,0,0,0,0,0,0,2011-2012
8474573,Josh Bailey,Forward,New York Islanders,19,80,0,13,15:13,35,32,-10,0,0,0,0,0,0,2011-2012
8474604,Aaron Ness,Defenseman,New York Islanders,0,9,0,0,16:56,17,2,0,0,0,0,0,0,0,2011-2012
8474612,Travis Hamonic,Defenseman,New York Islanders,22,73,0,2,22:25,157,73,6,0,0,0,0,0,0,2011-2012
8474659,Matt Donovan,Defenseman,New York Islanders,0,3,0,0,18:34,4,0,-3,0,0,0,0,0,0,2011-2012
8474666,David Ullstrom,Forward,New York Islanders,4,29,0,4,10:58,8,6,-2,0,0,0,0,0,0,2011-2012
8474709,Matt Martin,Forward,New York Islanders,7,80,0,7,12:09,41,121,-17,0,0,0,0,0,0,2011-2012
8475166,John Tavares,Forward,New York Islanders,50,82,0,31,20:34,23,26,-6,0,0,0,0,0,0,2011-2012
8475177,Calvin de Haan,Defenseman,New York Islanders,0,1,0,0,13:01,0,0,1,0,0,0,0,0,0,2011-2012
8475231,Casey Cizikas,Forward,New York Islanders,4,15,0,0,10:36,9,6,1,0,0,0,0,0,0,2011-2012
8475799,Nino Niederreiter,Forward,New York Islanders,0,55,0,1,10:06,14,12,-29,0,0,0,0,0,0,2011-2012
8460705,Evgeni Nabokov,Goalie,New York Islanders,0,42,41,0,56:36:00,0,0,0,19,18,2.54861,1172,101,2,2011-2012
8468481,Rick DiPietro,Goalie,New York Islanders,0,8,6,0,44:13:00,0,0,0,3,2,3.731449,177,22,0,2011-2012
8471219,Al Montoya,Goalie,New York Islanders,0,31,26,0,55:28:00,0,0,0,9,11,3.105193,832,89,0,2011-2012
8474690,Kevin Poulin,Goalie,New York Islanders,0,6,6,0,49:23:00,0,0,0,2,4,3.037462,162,15,0,2011-2012
8475195,Anders Nilsson,Goalie,New York Islanders,0,4,3,0,54:27:00,0,0,0,1,2,2.754821,112,10,1,2011-2012
8467336,Mike Rupp,Forward,New York Rangers,1,60,0,4,6:38,13,97,-1,0,0,0,0,0,0,2011-2012
8467389,Brad Richards,Forward,New York Rangers,41,82,0,25,20:15,49,22,-1,0,0,0,0,0,0,2011-2012
8468172,Ruslan Fedotenko,Forward,New York Rangers,11,73,0,9,13:35,57,16,-7,0,0,0,0,0,0,2011-2012
8468224,Sean Avery,Forward,New York Rangers,0,15,0,3,7:00,1,21,2,0,0,0,0,0,0,2011-2012
8468483,Marian Gaborik,Forward,New York Rangers,35,82,0,41,19:30,40,34,15,0,0,0,0,0,0,2011-2012
8469480,Jeff Woywitka,Defenseman,New York Rangers,5,27,0,1,10:24,22,8,2,0,0,0,0,0,0,2011-2012
8469516,Brendan Bell,Defenseman,New York Rangers,0,1,0,0,11:26,0,0,-1,0,0,0,0,0,0,2011-2012
8470192,Steve Eminger,Defenseman,New York Rangers,3,42,0,2,13:16,53,28,0,0,0,0,0,0,0,2011-2012
8470232,Kris Newbury,Forward,New York Rangers,0,7,0,0,5:53,1,24,-1,0,0,0,0,0,0,2011-2012
8470299,Erik Christensen,Forward,New York Rangers,5,49,0,7,10:24,4,8,-13,0,0,0,0,0,0,2011-2012
8470301,Andre Deveaux,Forward,New York Rangers,1,9,0,0,5:22,0,29,3,0,0,0,0,0,0,2011-2012
8470619,Brian Boyle,Forward,New York Rangers,15,82,0,11,15:14,83,59,2,0,0,0,0,0,0,2011-2012
8470750,John Mitchell,Forward,New York Rangers,11,63,0,5,10:09,27,8,10,0,0,0,0,0,0,2011-2012
8471234,Wojtek Wolski,Forward,New York Rangers,8,31,0,4,13:45,5,2,-5,0,0,0,0,0,0,2011-2012
8471273,Brandon Dubinsky,Forward,New York Rangers,24,77,0,10,16:16,36,110,16,0,0,0,0,0,0,2011-2012
8471283,Brandon Prust,Forward,New York Rangers,12,82,0,5,11:56,51,156,-1,0,0,0,0,0,0,2011-2012
8471339,Ryan Callahan,Forward,New York Rangers,25,76,0,29,21:02,88,61,-8,0,0,0,0,0,0,2011-2012
8471686,Marc Staal,Defenseman,New York Rangers,3,46,0,2,19:53,68,16,-7,0,0,0,0,0,0,2011-2012
8471714,Michael Sauer,Defenseman,New York Rangers,2,19,0,1,18:43,31,21,9,0,0,0,0,0,0,2011-2012
8471873,Anton Stralman,Defenseman,New York Rangers,16,53,0,2,17:05,71,20,9,0,0,0,0,0,0,2011-2012
8471958,Dan Girardi,Defenseman,New York Rangers,24,82,0,5,26:14:00,185,20,13,0,0,0,0,0,0,2011-2012
8473573,Artem Anisimov,Forward,New York Rangers,20,79,0,16,15:24,46,34,12,0,0,0,0,0,0,2011-2012
8473722,John Scott,Forward,New York Rangers,1,35,0,0,6:42,10,53,-1,0,0,0,0,0,0,2011-2012
8474151,Ryan McDonagh,Defenseman,New York Rangers,25,82,0,7,24:44:00,182,44,25,0,0,0,0,0,0,2011-2012
8474176,Carl Hagelin,Forward,New York Rangers,24,64,0,14,15:02,23,24,21,0,0,0,0,0,0,2011-2012
8474584,Michael Del Zotto,Defenseman,New York Rangers,31,77,0,10,22:26,95,36,20,0,0,0,0,0,0,2011-2012
8474613,Derek Stepan,Forward,New York Rangers,34,82,0,17,18:56,44,22,14,0,0,0,0,0,0,2011-2012
8474772,Stu Bickel,Defenseman,New York Rangers,9,51,0,0,10:26,52,108,2,0,0,0,0,0,0,2011-2012
8475148,Tim Erixon,Defenseman,New York Rangers,2,18,0,0,12:59,15,8,-2,0,0,0,0,0,0,2011-2012
8475692,Mats Zuccarello,Forward,New York Rangers,1,10,0,2,10:02,3,6,0,0,0,0,0,0,0,2011-2012
8462047,Martin Biron,Goalie,New York Rangers,0,21,20,0,58:05:00,0,0,0,12,6,2.458983,519,50,2,2011-2012
8468685,Henrik Lundqvist,Goalie,New York Rangers,0,62,62,0,60:32:00,0,0,0,39,18,1.966165,1753,123,8,2011-2012
8448208,Jaromir Jagr,Forward,Philadelphia Flyers,35,73,0,19,16:20,12,30,5,0,0,0,0,0,0,2011-2012
8459424,Chris Pronger,Defenseman,Philadelphia Flyers,11,13,0,1,22:28,27,10,1,0,0,0,0,0,0,2011-2012
8459670,Kimmo Timonen,Defenseman,Philadelphia Flyers,39,76,0,4,21:14,129,46,8,0,0,0,0,0,0,2011-2012
8462535,Jody Shelley,Forward,Philadelphia Flyers,1,30,0,0,5:39,6,64,-6,0,0,0,0,0,0,2011-2012
8464975,Daniel Briere,Forward,Philadelphia Flyers,33,70,0,16,17:21,16,69,5,0,0,0,0,0,0,2011-2012
8465210,Pavel Kubina,Defenseman,Philadelphia Flyers,12,69,0,3,19:16,119,74,-2,0,0,0,0,0,0,2011-2012
8467408,Matt Walker,Defenseman,Philadelphia Flyers,0,4,0,0,10:57,5,16,-2,0,0,0,0,0,0,2011-2012
8468486,Scott Hartnell,Forward,Philadelphia Flyers,30,82,0,37,17:46,37,136,19,0,0,0,0,0,0,2011-2012
8468534,Andreas Lilja,Defenseman,Philadelphia Flyers,6,46,0,0,13:41,72,34,9,0,0,0,0,0,0,2011-2012
8470171,Max Talbot,Forward,Philadelphia Flyers,15,81,0,19,15:59,58,59,5,0,0,0,0,0,0,2011-2012
8470601,Braydon Coburn,Defenseman,Philadelphia Flyers,20,81,0,4,22:02,119,56,10,0,0,0,0,0,0,2011-2012
8470640,Matt Carle,Defenseman,Philadelphia Flyers,34,82,0,4,23:01,164,36,4,0,0,0,0,0,0,2011-2012
8471236,Andrej Meszaros,Defenseman,Philadelphia Flyers,18,62,0,7,20:39,88,38,6,0,0,0,0,0,0,2011-2012
8471269,Nicklas Grossmann,Defenseman,Philadelphia Flyers,11,74,0,0,18:48,152,36,5,0,0,0,0,0,0,2011-2012
8473512,Claude Giroux,Forward,Philadelphia Flyers,65,77,0,28,21:32,44,29,6,0,0,0,0,0,0,2011-2012
8473542,Tom Sestito,Forward,Philadelphia Flyers,1,14,0,0,6:53,2,83,-3,0,0,0,0,0,0,2011-2012
8473568,Andreas Nodl,Forward,Philadelphia Flyers,5,60,0,3,11:42,17,8,-5,0,0,0,0,0,0,2011-2012
8474037,James van Riemsdyk,Forward,Philadelphia Flyers,13,43,0,11,15:10,18,24,-1,0,0,0,0,0,0,2011-2012
8474161,Jakub Voracek,Forward,Philadelphia Flyers,31,78,0,18,16:17,18,32,11,0,0,0,0,0,0,2011-2012
8474163,Kevin Marshall,Defenseman,Philadelphia Flyers,0,10,0,0,8:45,4,8,-1,0,0,0,0,0,0,2011-2012
8474190,Wayne Simmonds,Forward,Philadelphia Flyers,21,82,0,28,15:54,34,114,-1,0,0,0,0,0,0,2011-2012
8474631,Marc-Andre Bourdon,Defenseman,Philadelphia Flyers,3,45,0,4,16:11,77,52,4,0,0,0,0,0,0,2011-2012
8474736,Zac Rinaldo,Forward,Philadelphia Flyers,7,66,0,2,7:28,19,232,-1,0,0,0,0,0,0,2011-2012
8474892,Eric Wellwood,Forward,Philadelphia Flyers,4,24,0,5,10:57,12,2,12,0,0,0,0,0,0,2011-2012
8475170,Brayden Schenn,Forward,Philadelphia Flyers,6,54,0,12,14:07,26,34,-7,0,0,0,0,0,0,2011-2012
8475430,Brandon Manning,Defenseman,Philadelphia Flyers,0,4,0,0,13:43,2,0,1,0,0,0,0,0,0,2011-2012
8475603,Ben Holmstrom,Forward,Philadelphia Flyers,0,5,0,0,6:43,4,2,0,0,0,0,0,0,0,2011-2012
8475640,Erik Gustafsson,Defenseman,Philadelphia Flyers,4,30,0,1,16:47,35,2,12,0,0,0,0,0,0,2011-2012
8476158,Harry Zolnierczyk,Forward,Philadelphia Flyers,3,37,0,3,7:42,14,35,-11,0,0,0,0,0,0,2011-2012
8476177,Matt Read,Forward,Philadelphia Flyers,23,79,0,24,17:03,58,12,13,0,0,0,0,0,0,2011-2012
8476461,Sean Couturier,Forward,Philadelphia Flyers,14,77,0,13,14:08,33,14,18,0,0,0,0,0,0,2011-2012
8468524,Ilya Bryzgalov,Goalie,Philadelphia Flyers,0,59,57,0,57:53:00,0,0,0,33,16,2.477125,1554,141,6,2011-2012
8475683,Sergei Bobrovsky,Goalie,Philadelphia Flyers,0,29,25,0,53:27:00,0,0,0,14,10,3.019193,769,78,0,2011-2012
8460541,Richard Park,Forward,Pittsburgh Penguins,7,54,0,7,10:54,18,12,-1,0,0,0,0,0,0,2011-2012
8460719,Steve Sullivan,Forward,Pittsburgh Penguins,31,79,0,17,15:21,16,20,-3,0,0,0,0,0,0,2011-2012
8465025,Arron Asham,Forward,Pittsburgh Penguins,11,64,0,5,9:14,8,76,-5,0,0,0,0,0,0,2011-2012
8465166,Craig Adams,Forward,Pittsburgh Penguins,13,82,0,5,11:17,45,34,-6,0,0,0,0,0,0,2011-2012
8465951,Matt Cooke,Forward,Pittsburgh Penguins,19,82,0,19,15:40,41,44,5,0,0,0,0,0,0,2011-2012
8466393,Pascal Dupuis,Forward,Pittsburgh Penguins,34,82,0,25,16:55,44,34,18,0,0,0,0,0,0,2011-2012
8468498,Brooks Orpik,Defenseman,Pittsburgh Penguins,16,73,0,2,22:33,139,61,19,0,0,0,0,0,0,2011-2012
8468542,Paul Martin,Defenseman,Pittsburgh Penguins,25,73,0,2,23:00,117,18,9,0,0,0,0,0,0,2011-2012
8468674,Deryk Engelland,Defenseman,Pittsburgh Penguins,13,73,0,4,16:08,77,56,10,0,0,0,0,0,0,2011-2012
8468789,Jason Williams,Forward,Pittsburgh Penguins,1,8,0,1,10:34,2,4,1,0,0,0,0,0,0,2011-2012
8469760,Zbynek Michalek,Defenseman,Pittsburgh Penguins,11,62,0,2,21:38,144,24,0,0,0,0,0,0,0,2011-2012
8470543,Chris Kunitz,Forward,Pittsburgh Penguins,35,82,0,26,18:18,28,49,16,0,0,0,0,0,0,2011-2012
8470644,Colin McDonald,Forward,Pittsburgh Penguins,0,5,0,0,8:28,0,0,0,0,0,0,0,0,0,2011-2012
8470678,Alexandre Picard,Defenseman,Pittsburgh Penguins,4,17,0,0,13:08,14,4,4,0,0,0,0,0,0,2011-2012
8470896,Steve MacIntyre,Forward,Pittsburgh Penguins,0,12,0,0,3:10,0,6,0,0,0,0,0,0,0,2011-2012
8471215,Evgeni Malkin,Forward,Pittsburgh Penguins,59,75,0,50,21:01,41,70,18,0,0,0,0,0,0,2011-2012
8471311,Tyler Kennedy,Forward,Pittsburgh Penguins,22,60,0,11,14:22,10,29,10,0,0,0,0,0,0,2011-2012
8471675,Sidney Crosby,Forward,Pittsburgh Penguins,29,22,0,8,18:28,7,14,15,0,0,0,0,0,0,2011-2012
8471702,Matt Niskanen,Defenseman,Pittsburgh Penguins,17,75,0,4,17:56,69,47,9,0,0,0,0,0,0,2011-2012
8471707,James Neal,Forward,Pittsburgh Penguins,41,80,0,40,19:08,15,87,6,0,0,0,0,0,0,2011-2012
8471724,Kris Letang,Defenseman,Pittsburgh Penguins,32,51,0,10,24:50:00,86,34,21,0,0,0,0,0,0,2011-2012
8471811,Cal O'Reilly,Forward,Pittsburgh Penguins,5,33,0,2,12:45,10,4,-11,0,0,0,0,0,0,2011-2012
8471856,Joe Vitale,Forward,Pittsburgh Penguins,10,68,0,4,11:10,36,56,-5,0,0,0,0,0,0,2011-2012
8473533,Jordan Staal,Forward,Pittsburgh Penguins,25,62,0,25,20:03,23,34,11,0,0,0,0,0,0,2011-2012
8473539,Carl Sneep,Defenseman,Pittsburgh Penguins,1,1,0,0,16:19,1,0,1,0,0,0,0,0,0,2011-2012
8473565,Brian Strait,Defenseman,Pittsburgh Penguins,1,9,0,0,12:53,12,4,-2,0,0,0,0,0,0,2011-2012
8473914,Mark Letestu,Forward,Pittsburgh Penguins,14,62,0,11,15:38,19,8,-9,0,0,0,0,0,0,2011-2012
8473933,Ben Lovejoy,Defenseman,Pittsburgh Penguins,4,34,0,1,13:15,37,13,3,0,0,0,0,0,0,2011-2012
8474025,Eric Tangradi,Forward,Pittsburgh Penguins,2,24,0,0,8:56,7,16,-4,0,0,0,0,0,0,2011-2012
8474138,Dustin Jeffrey,Forward,Pittsburgh Penguins,2,26,0,4,12:06,8,2,-4,0,0,0,0,0,0,2011-2012
8474145,Robert Bortuzzo,Defenseman,Pittsburgh Penguins,0,6,0,0,10:54,1,2,1,0,0,0,0,0,0,2011-2012
8475155,Simon Despres,Defenseman,Pittsburgh Penguins,3,18,0,1,14:13,17,10,5,0,0,0,0,0,0,2011-2012
8462161,Brent Johnson,Goalie,Pittsburgh Penguins,0,16,14,0,50:41:00,0,0,0,6,7,3.106956,359,42,0,2011-2012
8470594,Marc-Andre Fleury,Goalie,Pittsburgh Penguins,0,67,64,0,58:09:00,0,0,0,42,17,2.356132,1768,153,3,2011-2012
8475097,Brad Thiessen,Goalie,Pittsburgh Penguins,0,5,4,0,51:32:00,0,0,0,3,1,3.72478,113,16,0,2011-2012
8458525,Brian Rolston,Forward,Boston Bruins,17,70,0,7,14:16,21,14,-5,0,0,0,0,0,0,2011-2012
8465009,Zdeno Chara,Defenseman,Boston Bruins,40,79,0,12,25:00:00,87,86,33,0,0,0,0,0,0,2011-2012
8465056,Trent Whitfield,Forward,Boston Bruins,0,1,0,0,13:59,3,0,0,0,0,0,0,0,0,2011-2012
8465978,Shawn Thornton,Forward,Boston Bruins,8,81,0,5,9:10,12,154,-7,0,0,0,0,0,0,2011-2012
8466215,Joe Corvo,Defenseman,Boston Bruins,21,75,0,4,18:48,56,13,10,0,0,0,0,0,0,2011-2012
8466309,Mike Mottau,Defenseman,Boston Bruins,2,35,0,0,14:04,47,15,-11,0,0,0,0,0,0,2011-2012
8466333,Andrew Ference,Defenseman,Boston Bruins,18,72,0,6,18:53,81,46,9,0,0,0,0,0,0,2011-2012
8467967,Chris Kelly,Forward,Boston Bruins,19,82,0,20,14:44,56,41,33,0,0,0,0,0,0,2011-2012
8468636,Greg Zanon,Defenseman,Boston Bruins,5,56,0,3,17:47,136,18,3,0,0,0,0,0,0,2011-2012
8469619,Dennis Seidenberg,Defenseman,Boston Bruins,18,80,0,5,24:02:00,151,39,15,0,0,0,0,0,0,2011-2012
8470169,Gregory Campbell,Forward,Boston Bruins,8,78,0,8,12:47,53,80,-3,0,0,0,0,0,0,2011-2012
8470187,Johnny Boychuk,Defenseman,Boston Bruins,10,77,0,5,20:36,133,53,27,0,0,0,0,0,0,2011-2012
8470230,Daniel Paille,Forward,Boston Bruins,6,69,0,9,11:29,24,15,-5,0,0,0,0,0,0,2011-2012
8470596,Nathan Horton,Forward,Boston Bruins,15,46,0,17,15:55,11,54,0,0,0,0,0,0,0,2011-2012
8470636,Josh Hennessy,Forward,Boston Bruins,0,3,0,0,6:46,0,2,1,0,0,0,0,0,0,2011-2012
8470638,Patrice Bergeron,Forward,Boston Bruins,42,81,0,22,18:34,67,20,36,0,0,0,0,0,0,2011-2012
8471276,David Krejci,Forward,Boston Bruins,39,79,0,23,18:25,46,36,-5,0,0,0,0,0,0,2011-2012
8471514,Rich Peverley,Forward,Boston Bruins,31,57,0,11,16:53,13,22,20,0,0,0,0,0,0,2011-2012
8471678,Benoit Pouliot,Forward,Boston Bruins,16,74,0,16,12:12,14,38,18,0,0,0,0,0,0,2011-2012
8471717,Adam McQuaid,Defenseman,Boston Bruins,8,72,0,2,14:57,101,99,16,0,0,0,0,0,0,2011-2012
8473419,Brad Marchand,Forward,Boston Bruins,27,76,0,28,17:37,21,87,31,0,0,0,0,0,0,2011-2012
8473473,Milan Lucic,Forward,Boston Bruins,35,81,0,26,17:01,26,135,7,0,0,0,0,0,0,2011-2012
8474000,Steven Kampfer,Defenseman,Boston Bruins,3,23,0,2,14:54,31,6,-1,0,0,0,0,0,0,2011-2012
8474045,Zach Hamill,Forward,Boston Bruins,2,16,0,0,10:59,4,4,3,0,0,0,0,0,0,2011-2012
8474607,Max Sauve,Forward,Boston Bruins,0,1,0,0,3:43,0,0,0,0,0,0,0,0,0,2011-2012
8474749,Matt Bartkowski,Defenseman,Boston Bruins,0,3,0,0,6:07,2,0,-2,0,0,0,0,0,0,2011-2012
8475150,Jordan Caron,Forward,Boston Bruins,8,48,0,7,11:31,15,14,0,0,0,0,0,0,0,2011-2012
8475283,Lane MacDermid,Forward,Boston Bruins,0,5,0,0,8:54,3,5,-2,0,0,0,0,0,0,2011-2012
8475794,Tyler Seguin,Forward,Boston Bruins,38,81,0,29,16:56,17,30,34,0,0,0,0,0,0,2011-2012
8476211,Carter Camper,Forward,Boston Bruins,0,3,0,1,6:42,2,0,1,0,0,0,0,0,0,2011-2012
8476792,Torey Krug,Defenseman,Boston Bruins,1,2,0,0,17:07,4,0,0,0,0,0,0,0,0,2011-2012
8460612,Marty Turco,Goalie,Boston Bruins,0,5,4,0,52:07:00,0,0,0,2,2,3.683571,110,16,0,2011-2012
8460703,Tim Thomas,Goalie,Boston Bruins,0,59,55,0,56:48:00,0,0,0,35,19,2.363109,1659,132,5,2011-2012
8471418,Anton Khudobin,Goalie,Boston Bruins,0,1,1,0,60:00:00,0,0,0,1,0,1,45,1,0,2011-2012
8471695,Tuukka Rask,Goalie,Boston Bruins,0,23,22,0,56:03:00,0,0,0,11,8,2.047464,621,44,3,2011-2012
8462077,Jochen Hecht,Forward,Buffalo Sabres,4,22,0,4,16:49,9,6,1,0,0,0,0,0,0,2011-2012
8467344,Robyn Regehr,Defenseman,Buffalo Sabres,4,76,0,1,18:37,112,56,-12,0,0,0,0,0,0,2011-2012
8467917,Jordan Leopold,Defenseman,Buffalo Sabres,14,79,0,10,22:22,128,28,4,0,0,0,0,0,0,2011-2012
8468504,Brad Boyes,Forward,Buffalo Sabres,15,65,0,8,13:10,24,6,2,0,0,0,0,0,0,2011-2012
8468700,Paul Gaustad,Forward,Buffalo Sabres,14,70,0,7,14:46,47,76,-1,0,0,0,0,0,0,2011-2012
8469485,Derek Roy,Forward,Buffalo Sabres,27,80,0,17,19:19,50,54,-7,0,0,0,0,0,0,2011-2012
8469506,Jason Pominville,Forward,Buffalo Sabres,43,82,0,30,19:40,52,12,-7,0,0,0,0,0,0,2011-2012
8469555,Christian Ehrhoff,Defenseman,Buffalo Sabres,27,66,0,5,23:03,82,47,-2,0,0,0,0,0,0,2011-2012
8469582,Colin Stuart,Forward,Buffalo Sabres,0,2,0,0,6:11,0,0,-3,0,0,0,0,0,0,2011-2012
8469591,Cody McCormick,Forward,Buffalo Sabres,3,50,0,1,7:49,11,56,-7,0,0,0,0,0,0,2011-2012
