id,name,position,team,assists,games,games_started,goals,time_on_ice,blocked,penaltymin,plusMinus,wins,losses,gaa,shots_against,goals_against,shutouts,yearid
8473512,Claude Giroux,Forward,Philadelphia Flyers,58,82,0,28,20:26,46,46,7,0,0,0,0,0,0,2013-2014
8473584,Andrew MacDonald,Defenseman,Philadelphia Flyers,24,82,0,4,24:37:00,242,50,-22,0,0,0,0,0,0,2013-2014
8474161,Jakub Voracek,Forward,Philadelphia Flyers,39,82,0,23,17:15,20,22,11,0,0,0,0,0,0,2013-2014
8474190,Wayne Simmonds,Forward,Philadelphia Flyers,31,82,0,29,16:46,35,106,-4,0,0,0,0,0,0,2013-2014
8474568,Luke Schenn,Defenseman,Philadelphia Flyers,8,79,0,4,16:32,113,58,0,0,0,0,0,0,0,2013-2014
8474736,Zac Rinaldo,Forward,Philadelphia Flyers,2,67,0,2,7:41,12,153,-13,0,0,0,0,0,0,2013-2014
8475170,Brayden Schenn,Forward,Philadelphia Flyers,21,82,0,20,15:44,37,54,0,0,0,0,0,0,0,2013-2014
8475640,Erik Gustafsson,Defenseman,Philadelphia Flyers,8,31,0,2,17:31,50,6,7,0,0,0,0,0,0,2013-2014
8475775,Tye McGinn,Forward,Philadelphia Flyers,1,18,0,4,11:10,7,4,-1,0,0,0,0,0,0,2013-2014
8475917,Jason Akeson,Forward,Philadelphia Flyers,1,1,0,0,13:22,0,0,1,0,0,0,0,0,0,2013-2014
8476177,Matt Read,Forward,Philadelphia Flyers,18,75,0,22,18:47,54,16,-4,0,0,0,0,0,0,2013-2014
8476461,Sean Couturier,Forward,Philadelphia Flyers,26,82,0,13,19:05,40,45,1,0,0,0,0,0,0,2013-2014
8477290,Michael Raffl,Forward,Philadelphia Flyers,13,68,0,9,12:59,44,28,2,0,0,0,0,0,0,2013-2014
8469548,Ray Emery,Goalie,Philadelphia Flyers,0,28,21,0,49:56:00,0,0,0,9,12,2.960491,711,69,2,2013-2014
8473461,Steve Mason,Goalie,Philadelphia Flyers,0,61,60,0,57:08:00,0,0,0,33,18,2.495983,1751,145,4,2013-2014
8476763,Calvin Heeter,Goalie,Philadelphia Flyers,0,1,1,0,63:59:00,0,0,0,0,0,4.688721,38,5,0,2013-2014
8465166,Craig Adams,Forward,Pittsburgh Penguins,6,82,0,5,12:27,59,46,-16,0,0,0,0,0,0,2013-2014
8466393,Pascal Dupuis,Forward,Pittsburgh Penguins,13,39,0,7,17:41,29,8,6,0,0,0,0,0,0,2013-2014
8467452,Rob Scuderi,Defenseman,Pittsburgh Penguins,4,53,0,0,18:55,90,2,-8,0,0,0,0,0,0,2013-2014
8467881,Taylor Pyatt,Forward,Pittsburgh Penguins,1,56,0,4,11:34,28,20,-24,0,0,0,0,0,0,2013-2014
8468498,Brooks Orpik,Defenseman,Pittsburgh Penguins,11,72,0,2,21:11,143,46,-3,0,0,0,0,0,0,2013-2014
8468542,Paul Martin,Defenseman,Pittsburgh Penguins,12,39,0,3,24:34:00,74,10,-4,0,0,0,0,0,0,2013-2014
8468674,Deryk Engelland,Defenseman,Pittsburgh Penguins,6,56,0,6,13:02,52,58,-6,0,0,0,0,0,0,2013-2014
8469467,Chuck Kobasew,Forward,Pittsburgh Penguins,0,33,0,2,11:12,18,15,1,0,0,0,0,0,0,2013-2014
8469473,Marcel Goc,Forward,Pittsburgh Penguins,14,74,0,11,16:19,43,35,-7,0,0,0,0,0,0,2013-2014
8469638,Jussi Jokinen,Forward,Pittsburgh Penguins,36,81,0,21,15:42,31,18,12,0,0,0,0,0,0,2013-2014
8470543,Chris Kunitz,Forward,Pittsburgh Penguins,33,78,0,35,19:09,25,66,25,0,0,0,0,0,0,2013-2014
8470740,Lee Stempniak,Forward,Pittsburgh Penguins,22,73,0,12,18:27,21,32,-16,0,0,0,0,0,0,2013-2014
8470854,Tanner Glass,Forward,Pittsburgh Penguins,9,67,0,4,11:47,57,90,-8,0,0,0,0,0,0,2013-2014
8471215,Evgeni Malkin,Forward,Pittsburgh Penguins,49,60,0,23,20:03,18,62,10,0,0,0,0,0,0,2013-2014
8471428,Pierre-Luc Letourneau-Leblond,Forward,Pittsburgh Penguins,0,1,0,0,4:34,1,0,0,0,0,0,0,0,0,2013-2014
8471675,Sidney Crosby,Forward,Pittsburgh Penguins,68,80,0,36,21:58,28,46,18,0,0,0,0,0,0,2013-2014
8471702,Matt Niskanen,Defenseman,Pittsburgh Penguins,36,81,0,10,21:17,76,51,33,0,0,0,0,0,0,2013-2014
8471707,James Neal,Forward,Pittsburgh Penguins,34,59,0,27,18:26,23,55,15,0,0,0,0,0,0,2013-2014
8471724,Kris Letang,Defenseman,Pittsburgh Penguins,11,37,0,11,24:14:00,51,16,-8,0,0,0,0,0,0,2013-2014
8471832,Nick Drazenovic,Forward,Pittsburgh Penguins,0,1,0,0,10:18,0,2,-1,0,0,0,0,0,0,2013-2014
8471851,Matt D'Agostini,Forward,Pittsburgh Penguins,7,57,0,5,14:51,40,26,-15,0,0,0,0,0,0,2013-2014
8471856,Joe Vitale,Forward,Pittsburgh Penguins,13,53,0,1,10:58,22,29,-1,0,0,0,0,0,0,2013-2014
8472368,Chris Conner,Forward,Pittsburgh Penguins,1,19,0,4,11:46,10,2,-3,0,0,0,0,0,0,2013-2014
8473682,Andrew Ebbett,Forward,Pittsburgh Penguins,1,9,0,0,11:03,7,0,-4,0,0,0,0,0,0,2013-2014
8474091,Brandon Sutter,Forward,Pittsburgh Penguins,13,81,0,13,15:46,40,12,-9,0,0,0,0,0,0,2013-2014
8474138,Dustin Jeffrey,Forward,Pittsburgh Penguins,2,34,0,2,9:34,5,2,-4,0,0,0,0,0,0,2013-2014
8474145,Robert Bortuzzo,Defenseman,Pittsburgh Penguins,10,54,0,0,15:28,73,74,-3,0,0,0,0,0,0,2013-2014
8475119,Zach Sill,Forward,Pittsburgh Penguins,0,20,0,0,10:47,18,12,-4,0,0,0,0,0,0,2013-2014
8475155,Simon Despres,Defenseman,Pittsburgh Penguins,5,34,0,0,16:44,46,26,4,0,0,0,0,0,0,2013-2014
8475194,Philip Samuelsson,Defenseman,Pittsburgh Penguins,0,5,0,0,15:34,7,0,-1,0,0,0,0,0,0,2013-2014
8475208,Brian Dumoulin,Defenseman,Pittsburgh Penguins,1,6,0,0,19:14,8,4,1,0,0,0,0,0,0,2013-2014
8475761,Beau Bennett,Forward,Pittsburgh Penguins,4,21,0,3,13:50,7,0,-2,0,0,0,0,0,0,2013-2014
8476158,Harry Zolnierczyk,Forward,Pittsburgh Penguins,0,13,0,2,10:07,5,12,0,0,0,0,0,0,0,2013-2014
8476207,Brian Gibbons,Forward,Pittsburgh Penguins,12,41,0,5,11:56,19,6,5,0,0,0,0,0,0,2013-2014
8476522,Adam Payerl,Forward,Pittsburgh Penguins,0,2,0,0,9:09,2,2,-1,0,0,0,0,0,0,2013-2014
8476874,Olli Maatta,Defenseman,Pittsburgh Penguins,20,78,0,9,18:29,112,14,8,0,0,0,0,0,0,2013-2014
8477126,Jayson Megna,Forward,Pittsburgh Penguins,4,36,0,5,10:29,13,6,1,0,0,0,0,0,0,2013-2014
8470594,Marc-Andre Fleury,Goalie,Pittsburgh Penguins,0,64,64,0,59:15:00,0,0,0,39,18,2.373167,1774,150,5,2013-2014
8473553,Jeff Zatkoff,Goalie,Pittsburgh Penguins,0,20,18,0,58:34:00,0,0,0,12,6,2.612333,582,51,1,2013-2014
8462042,Jarome Iginla,Forward,Boston Bruins,31,78,0,30,18:12,27,47,34,0,0,0,0,0,0,2013-2014
8465009,Zdeno Chara,Defenseman,Boston Bruins,23,77,0,17,24:39:00,104,66,25,0,0,0,0,0,0,2013-2014
8465978,Shawn Thornton,Forward,Boston Bruins,3,64,0,5,8:47,19,74,3,0,0,0,0,0,0,2013-2014
8467967,Chris Kelly,Forward,Boston Bruins,9,57,0,9,14:41,29,32,2,0,0,0,0,0,0,2013-2014
8469619,Dennis Seidenberg,Defenseman,Boston Bruins,9,34,0,1,21:50,66,10,11,0,0,0,0,0,0,2013-2014
8470169,Gregory Campbell,Forward,Boston Bruins,13,82,0,8,11:54,46,47,1,0,0,0,0,0,0,2013-2014
8470187,Johnny Boychuk,Defenseman,Boston Bruins,18,75,0,5,21:11,151,45,31,0,0,0,0,0,0,2013-2014
8470230,Daniel Paille,Forward,Boston Bruins,9,72,0,9,10:57,30,6,9,0,0,0,0,0,0,2013-2014
8470626,Loui Eriksson,Forward,Boston Bruins,27,61,0,10,16:31,13,6,14,0,0,0,0,0,0,2013-2014
8470638,Patrice Bergeron,Forward,Boston Bruins,32,80,0,30,17:59,57,43,38,0,0,0,0,0,0,2013-2014
8470714,Corey Potter,Defenseman,Boston Bruins,5,19,0,0,13:46,18,21,-1,0,0,0,0,0,0,2013-2014
8471236,Andrej Meszaros,Defenseman,Boston Bruins,15,52,0,7,17:47,64,40,5,0,0,0,0,0,0,2013-2014
8471262,Carl Soderberg,Forward,Boston Bruins,32,73,0,16,14:15,36,36,4,0,0,0,0,0,0,2013-2014
8471276,David Krejci,Forward,Boston Bruins,50,80,0,19,19:07,56,28,39,0,0,0,0,0,0,2013-2014
8471280,Nick Johnson,Forward,Boston Bruins,0,9,0,0,9:42,5,0,-4,0,0,0,0,0,0,2013-2014
8471717,Adam McQuaid,Defenseman,Boston Bruins,5,30,0,1,16:02,42,69,12,0,0,0,0,0,0,2013-2014
8473419,Brad Marchand,Forward,Boston Bruins,28,82,0,25,15:56,23,64,36,0,0,0,0,0,0,2013-2014
8473473,Milan Lucic,Forward,Boston Bruins,35,80,0,24,17:22,22,91,30,0,0,0,0,0,0,2013-2014
8474660,David Warsofsky,Defenseman,Boston Bruins,1,6,0,1,16:10,4,0,1,0,0,0,0,0,0,2013-2014
8474749,Matt Bartkowski,Defenseman,Boston Bruins,18,64,0,0,19:32,56,30,22,0,0,0,0,0,0,2013-2014
8475150,Jordan Caron,Forward,Boston Bruins,2,35,0,1,10:55,9,36,-8,0,0,0,0,0,0,2013-2014
8475191,Reilly Smith,Forward,Boston Bruins,31,82,0,20,14:42,14,14,28,0,0,0,0,0,0,2013-2014
8475414,Craig Cunningham,Forward,Boston Bruins,0,2,0,0,9:29,0,0,0,0,0,0,0,0,0,2013-2014
8475671,Matt Fraser,Forward,Boston Bruins,0,14,0,2,9:39,5,10,0,0,0,0,0,0,0,2013-2014
8475727,Ryan Spooner,Forward,Boston Bruins,11,23,0,0,12:48,6,6,0,0,0,0,0,0,0,2013-2014
8475845,Justin Florek,Forward,Boston Bruins,1,4,0,1,11:50,0,0,1,0,0,0,0,0,0,2013-2014
8475902,Zach Trotman,Defenseman,Boston Bruins,0,2,0,0,15:00,0,0,0,0,0,0,0,0,0,2013-2014
8476191,Kevan Miller,Defenseman,Boston Bruins,5,47,0,1,17:27,85,38,20,0,0,0,0,0,0,2013-2014
8476435,Alex Khokhlachev,Forward,Boston Bruins,0,1,0,0,15:14,0,2,0,0,0,0,0,0,0,2013-2014
8476462,Dougie Hamilton,Defenseman,Boston Bruins,18,64,0,7,19:06,53,40,22,0,0,0,0,0,0,2013-2014
8476792,Torey Krug,Defenseman,Boston Bruins,26,79,0,14,17:30,77,28,18,0,0,0,0,0,0,2013-2014
8477228,Matt Lindblad,Forward,Boston Bruins,0,2,0,0,11:45,0,0,0,0,0,0,0,0,0,2013-2014
8471695,Tuukka Rask,Goalie,Boston Bruins,0,58,58,0,58:23:00,0,0,0,36,15,2.037532,1641,115,7,2013-2014
8473434,Chad Johnson,Goalie,Boston Bruins,0,27,23,0,55:57:00,0,0,0,17,4,2.104822,708,53,2,2013-2014
8476844,Niklas Svedberg,Goalie,Boston Bruins,0,1,1,0,60:50:00,0,0,0,1,0,1.972603,35,2,0,2013-2014
8466182,Henrik Tallinder,Defenseman,Buffalo Sabres,6,64,0,2,18:59,76,34,-21,0,0,0,0,0,0,2013-2014
8468505,Steve Ott,Forward,Buffalo Sabres,14,82,0,9,18:13,35,92,-38,0,0,0,0,0,0,2013-2014
8469555,Christian Ehrhoff,Defenseman,Buffalo Sabres,27,79,0,6,23:54,119,38,-27,0,0,0,0,0,0,2013-2014
8469591,Cody McCormick,Forward,Buffalo Sabres,5,43,0,2,8:54,21,52,-6,0,0,0,0,0,0,2013-2014
8469820,Zenon Konopka,Forward,Buffalo Sabres,2,59,0,1,7:54,26,88,-9,0,0,0,0,0,0,2013-2014
8470018,Matt Ellis,Forward,Buffalo Sabres,2,50,0,4,9:28,24,4,-6,0,0,0,0,0,0,2013-2014
8470598,Thomas Vanek,Forward,Buffalo Sabres,41,78,0,27,19:21,17,48,7,0,0,0,0,0,0,2013-2014
8470685,Alexander Sulzer,Defenseman,Buffalo Sabres,2,25,0,0,18:07,44,8,-3,0,0,0,0,0,0,2013-2014
8470852,Matt Moulson,Forward,Buffalo Sabres,28,75,0,23,17:58,43,34,2,0,0,0,0,0,0,2013-2014
8471226,Drew Stafford,Forward,Buffalo Sabres,18,70,0,16,18:38,25,39,-19,0,0,0,0,0,0,2013-2014
8471331,Kevin Porter,Forward,Buffalo Sabres,1,12,0,0,11:37,4,2,-5,0,0,0,0,0,0,2013-2014
